93,71438771,0:57:08,2020-02-13,4.0,692.0,3705.4,57.98,63.22,17.07
94,71477357,1:07:12,2020-02-13,3.9,872.0,6819.8,59.9,63.81,37.84
95,80074580,1:09:21,2020-02-13,7.3,1877.0,14262.4,61.95,65.35,60.79
96,71477358,1:10:18,2020-02-13,9.1,1600.0,5694.2,59.85,64.82,54.57
97,80074580,1:24:21,2020-02-13,7.4,1746.0,14262.9,62.41,66.14,60.79
98,80092945,1:28:26,2020-02-13,10.4,1694.0,21111.1,57.94,63.18,181.96
99,71477357,1:37:12,2020-02-13,4.4,883.0,6820.2,60.53,64.89,37.85
100,71438771,1:42:08,2020-02-13,3.7,668.0,3705.9,61.24,65.21,17.07
101,80092948,1:48:47,2020-02-13,11.0,6232.0,64482.2,64.49,66.06,122.07
102,71477357,1:52:12,2020-02-13,4.3,879.0,6820.5,61.41,65.73,37.85
103,80074580,1:54:21,2020-02-13,6.9,1728.0,14263.7,64.61,68.13,60.79
104,71477358,1:55:18,2020-02-13,4.3,789.0,5695.0,62.53,67.37,54.58
105,80092945,1:58:27,2020-02-13,10.1,1711.0,21112.0,59.98,65.17,181.97
106,71438771,2:12:08,2020-02-13,3.1,663.0,3706.2,61.73,66.04,17.07
107,80092945,2:13:27,2020-02-13,8.7,1635.0,21112.4,60.34,64.98,181.97
108,80074581,2:20:39,2020-02-13,0.4,6175.0,19027.0,66.87,66.95,1.1
109,71477357,2:22:12,2020-02-13,3.4,874.0,6820.9,61.83,65.3,37.85
110,71477358,2:25:18,2020-02-13,3.5,752.0,5695.3,62.64,66.85,54.58
111,71438771,2:27:08,2020-02-13,3.9,658.0,3706.4,60.71,65.95,17.07
112,80074580,2:39:21,2020-02-13,11.1,1780.0,14265.0,62.87,68.16,60.8
113,71477358,2:40:18,2020-02-13,18.5,1571.0,5695.6,58.22,67.81,54.58
114,80092945,2:43:27,2020-02-13,18.1,2443.0,21113.4,58.89,64.91,181.98
115,80074581,3:05:39,2020-02-13,429497000.0,6115.0,19031.6,67.63,67.58,1.1
116,71477357,3:07:12,2020-02-13,4.5,873.0,6821.6,61.38,65.94,37.85
